company_name,position_name,link_to_offer,location,contract_type,work_schedule,experience_level,type_of_work,required_technologies,optional_technologies,responsibilities_section,requirements_section,optional_section
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-lubuskie,oferta,10063831?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","lubuskie
lubuskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-lodzkie,oferta,10063830?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","łódzkie
łódzkie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-malopolskie,oferta,10063832?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","małopolskie
małopolskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-mazowieckie,oferta,10063833?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","mazowieckie
mazowieckie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-opolskie,oferta,10063834?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","opolskie
opolskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-podkarpackie,oferta,10063835?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","podkarpackie
podkarpackie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-podlaskie,oferta,10063836?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","podlaskie
podlaskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-pomorskie,oferta,10063825?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","pomorskie
pomorskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-slaskie,oferta,10063837?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","śląskie
śląskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-swietokrzyskie,oferta,10063838?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","świętokrzyskie
świętokrzyskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-warminsko-mazurskie,oferta,10063826?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","warmińsko-mazurskie
warmińsko-mazurskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-wielkopolskie,oferta,10063839?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","wielkopolskie
wielkopolskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Asseco Poland S.A.,Tester Automatyzujący,"https://www.pracuj.pl/praca/tester-automatyzujacy-zachodniopomorskie,oferta,10063827?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","zachodniopomorskie
zachodniopomorskie","umowa o pracę, kontrakt b2b",pełny etat,specjalista (mid / regular),"praca zdalna, praca hybrydowa","
Ranorex
Robot Framework
Git
SQL",,"
Planowanie, projektowanie, dokumentowanie i wykonywanie przypadków testowych
Projektowanie scenariuszy testowych (nabywanie wiedzy na temat testowanych aplikacji, proponowanie przypadków testowych, współpraca z analitykami)
Utrzymywanie scenariuszy testowych
Współpraca z innymi specjalistami ds. testów w ramach organizacji
Analiza wyników sesji testowych (klasyfikacja błędów, współpraca z projektantami i analitykami)
Organizacja i utrzymanie środowisk testowych (współpraca z administratorami)","Doświadczenie w automatyzacji testów aplikacji webowych - UI, aplikacji desktopowych (Windows), backend (API)
Znajomość:
Ranorex, Robot Framework, GIT, SQL
Narzędzi automatyzujących testy aplikacji desktopowych
Zagadnień związanych z zapewnianiem jakości
Podstawowa znajomość:
Języków programowania: python/c#/shell/java
Dowolnego frameworka do  zarządzania testami
Narzędzi CI/CD: Jenkins, Bamboo, GitLab, itp.
Gherkin","
Certyfikat ISTQB
Znajomość Keyword-Driven Testing
Znajomość Behaviour-Driven Development"
Centralny Port Komunikacyjny,Starszy Specjalista ds. Infrastruktury Airside,"https://www.pracuj.pl/praca/starszy-specjalista-ds-infrastruktury-airside-warszawa-aleje-jerozolimskie-142b,oferta,1002735987?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Aleje Jerozolimskie 142b, Ochota, Warszawa
Warszawa, mazowieckie",umowa o pracę,pełny etat,starszy specjalista (senior),praca stacjonarna,,,"
Wykonywanie analiz dla procesów związanych z planowaniem, projektowaniem, opracowaniem koncepcji operacyjnej i wdrożeniem nowej infrastruktury portu lotniczego, w zakresie szerokorozumianej infrastruktury strefy airside;
Wsparcie w weryfikacji rozwiązań i w wykonywaniu rysunków koncepcyjnych rozwiązań infrastruktury airside w koordynacji z pozostałą infrastrukturą lotniska;
Wykonywanie symulacji komputerowych operacji lotniska, szczególnie w celu oceny i optymalizacji rozwiązań projektowych w strefie airside;
Udział w definiowaniu i koordynacji wymagań projektowych CPK dla infrastruktury strefy airside określonych na poziomie strategicznym, jak i szczegółowym;
Koordynacja i weryfikacja realizacji określonych zadań zleconych Wykonawcom CPK;
Zarządzanie zmianami w projekcie oraz odchyleniami od wymagań;
Udział w przygotowywaniu dokumentacji niezbędnej do przeprowadzenia procedur przetargowych związanych z powstaniem infrastruktury airside nowego portu lotniczego;
Weryfikacja informacji projektowych i dokumentacji postępowań przetargowych, identyfikacja ryzyk i szans projektowych i zarządzanie nimi;
Reprezentowanie firmy na odpowiednich spotkaniach i prowadzenie dokumentacji spotkań;
Współpraca z Interesariuszami CPK;
Rozwijanie umiejętności i kompetencji w zakresie zarządzania projektami przy pomocy metodyki i technologii BIM oraz GIS i pogłębianie wiedzy na temat produktów i wymagań projektowych dla infrastruktury lotniskowej.","Ponad 5-letnie doświadczenie w zarządzaniu lub planowaniu/projektowaniu lotnisk, w tym infrastruktury airside;
Wykształcenie wyższe, preferowane w dziedzinie transportu, lotnictwa, inżynierii lądowej lub w dziedzinie pokrewnej;
Silne umiejętności rozwiązywania problemów i logicznego myślenia;
Umiejętność korzystania z aplikacji CAD;
Biegłość w obsłudze produktów Microsoft Office Word, Excel, PowerPoint;
Znajomość języka angielskiego na poziomie zaawansowanym (znajomość specyfiki branży lotniczej będzie dodatkowym atutem);
Bardzo dobra znajomość przepisów oraz zaleceń planowania i projektowania lotnisk, m.in. EASA, ICAO.
Zdolność do współpracy w zespole, jak również do pracy samodzielnej;
Umiejętność wykazywania inicjatywy i zdolność do wzięcia odpowiedzialności za wykonywane zadania;
Umiejętność efektywnego zarządzania zadaniami i czasem oraz pracy w napiętych terminach;
Umiejętność budowy dobrych relacji na wszystkich poziomach, wewnętrznie oraz zewnętrznie;","
Znajomość oprogramowania do symulacji lotnisk i narzędzi do ich planowania – np. AviPLAN, CAST Aircraft, Simio;
Znajomość aplikacji GIS i języków programowania jak np. Python, VBA."
Medicover,Ekspert ds. Business Intelligence,"https://www.pracuj.pl/praca/ekspert-ds-business-intelligence-warszawa-aleje-jerozolimskie-96,oferta,1002765667?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Aleje Jerozolimskie 96, Warszawa
Warszawa, mazowieckie","umowa o pracę, kontrakt b2b",pełny etat,ekspert,praca hybrydowa,"
SQL
Power Bi
Power Query
MS Excel
Python",,"
Koordynacja cyklicznego raportowania wskaźników KPI
Utrzymanie i rozwój raportów, dashboardów, narzędzi analitycznych i modeli danych
Przygotowywanie prezentacji, analiz ad hoc, materiałów na spotkania biznesowe
Zarządzanie spójnym sposobem definiowania danych oraz sposobu ich prezentacji
Inwentaryzacja i monitorowanie źródeł danych pod kątem ich jakości, kompletności oraz spójności
Usprawnianie wydajności i niezawodności raportowania
Obsługa baz danych, kostek analitycznych – min. na poziomie tworzenia i optymalizacji zapytań (SQL i/lub DAX i/lub MDX)
automatyzacja procesów ETL dla danych z wielu rynków
Zbieranie, analizowanie wymagań biznesowych i ich walidacja,
Tworzenie dokumentacji dla nowych rozwiązań
Przetwarzanie danych z ankiet satysfakcji i raportowanie NPS
Udział w projektach realizowanych przez dział","Minimum 3 lata doświadczenia w dostarczaniu analiz biznesowych, wniosków z nich płynących oraz prezentacji
Bardzo dobrze rozwinięte umiejętności posługiwania się narzędziami: Power Bi, Power Query, MS Excel,
Praktyczna znajomość SQL, Python (min. bibliotek do analizy i manipulacji danych tabelarycznych)
Wymagana jest pełna biegłość w języku angielskim (min B2+)
Zdolność do samodzielnej pracy, efektywnej komunikacji z zespołami z innych rynków
Wysoko rozwinięte kompetencje analityczne i rozumienia biznesu","
Podstawowa znajomość zagadnień statystycznych będzie dodatkowym atutem
Wykształcenie wyższe/ w trakcie studiów profilowych (matematyka, statystyka, ekonometria, nauki ścisłe)"
Silicon Creations Sp. z o.o.,Junior IP Library Characterization Engineer,"https://www.pracuj.pl/praca/junior-ip-library-characterization-engineer-krakow,oferta,1002751746?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Kraków
Kraków, Lesser Poland",contract of employment,full-time,junior specialist (junior),full office work,,,"
Developing, improving, and maintaining the timing model libraries of the PLLs/SerDes/LVDSs products.
Developing, enhancing, and maintaining internal characterization flow.
Developing of the verification methodology, analysis and visualization of timing model libaries.
Supporting industry-leading customers world-wide.
Writing and maintenance of technical documentation in English.","At least BS/MSc degree (or during studies) in electronics / electrical engineering or equivalent experience (demonstrated previous experience or project work in VLSI, design, logic design, or circuit design).
Knowledge of electronics engineering (preferably microelectronics), in particular in the areas covering the company profile (e.g. PLLs, Oscillators, SerDes, Interface circuits).
Basic knowledge of the timing / SDC constraints generation and management.
Basic knowledge of digital circuits.
Proficiency in circuit modeling and simulation, including SPICE models.
English proficiency - at least level B2.
Experience with Python, Perl, TCL, Bash (at least 1 required).",
Orange Polska,Główny Specjalista/Główna Specjalistka ds. Zarządzania Siecią i Platformami Usługowymi GNOCe,"https://www.pracuj.pl/praca/glowny-specjalista-glowna-specjalistka-ds-zarzadzania-siecia-i-platformami-uslug-katowice-francuska-101,oferta,1002724402?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Francuska 101, Katowice
Katowice, śląskie",umowa o pracę,pełny etat,starszy specjalista (senior),praca hybrydowa,"
PHP
Python
PostgreSQL
MySQL",,"
Wdrażanie i testowanie nowych usług oferowanych przez Orange.
Monitorowanie i analizowanie parametrów jakościowych sieci.
Opracowywanie zadań prewencyjnych w celu ograniczenia występowania incydentów.
Terminowa realizacja i opiniowanie zmian w sieciach Operatorów Orange.
Rozwój i wdrażanie narzędzi nadzoru oraz mechanizmów automatyzacji.","Znajomość podstaw działania mobilnych sieci GSM, VoLTE/WiFi, LTE wraz ze znajomością protokołów używanych w sieciach mobilnych np.: Diameter, MAP, Camel lub SIP.
Znajomość systemów operacyjnych Linux, baz danych np. PostgreSQL, MySQL, programowania w języku Python, PHP, oraz zagadnień związanych z wirtualizacją jest mile widziana.
Posługiwanie się językiem angielskim w stopniu umożliwiającym pracę w międzynarodowym zespole.
Samodzielność i skuteczność w realizacji celów oraz efektywna współpraca w grupie.
Gotowość na pracę w dyżurach.","
Znajomość języka hiszpańskiego byłaby Twoim dodatkowym atutem."
Orange Polska,Główny Specjalista/Główna Specjalistka ds. Zarządzania Siecią i Platformami Usługowymi GNOCe,"https://www.pracuj.pl/praca/glowny-specjalista-glowna-specjalistka-ds-zarzadzania-siecia-i-platformami-uslug-warszawa-aleje-jerozolimskie-160,oferta,1002724401?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Aleje Jerozolimskie 160, Ochota, Warszawa
Warszawa, mazowieckie",umowa o pracę,pełny etat,starszy specjalista (senior),praca hybrydowa,"
PHP
Python
PostgreSQL
MySQL",,"
Wdrażanie i testowanie nowych usług oferowanych przez Orange.
Monitorowanie i analizowanie parametrów jakościowych sieci.
Opracowywanie zadań prewencyjnych w celu ograniczenia występowania incydentów.
Terminowa realizacja i opiniowanie zmian w sieciach Operatorów Orange.
Rozwój i wdrażanie narzędzi nadzoru oraz mechanizmów automatyzacji.","Znajomość podstaw działania mobilnych sieci GSM, VoLTE/WiFi, LTE wraz ze znajomością protokołów używanych w sieciach mobilnych np.: Diameter, MAP, Camel lub SIP.
Znajomość systemów operacyjnych Linux, baz danych np. PostgreSQL, MySQL, programowania w języku Python, PHP, oraz zagadnień związanych z wirtualizacją jest mile widziana.
Posługiwanie się językiem angielskim w stopniu umożliwiającym pracę w międzynarodowym zespole.
Samodzielność i skuteczność w realizacji celów oraz efektywna współpraca w grupie.
Gotowość na pracę w dyżurach.","
Znajomość języka hiszpańskiego byłaby Twoim dodatkowym atutem."
MUDITA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Analityk Finansowy,"https://www.pracuj.pl/praca/analityk-finansowy-warszawa-jana-czeczota-6,oferta,1002735916?s=499ee8a1&searchId=MTY5MTQyOTgxNzYyMC4xMzM4","Jana Czeczota 6, Mokotów, Warszawa
Warszawa, mazowieckie","umowa o pracę, kontrakt b2b",pełny etat,"specjalista (mid / regular), starszy specjalista (senior)","praca stacjonarna, praca hybrydowa",,,"
Utrzymywanie i rozwijanie systemu raportowania zarządczego, w tym automatyzowanie procesów raportowych
Przygotowywanie raportów na podstawie danych księgowych
Zbieranie i analizowanie danych finansowych pochodzących z całej firmy
Koordynacja prac przy tworzeniu planu finansowego
Współpraca z innymi działami w zakresie rozliczania kosztów i zamknięcia okresu rozliczeniowego
Koordynacja i nadzór nad zamknięciem miesiąca (współpraca z księgowością zewnętrzną)
Odpowiedzialność za zgodność rozliczeń z kontrahentami
Analizowanie i kontrolowanie cash flow
Przygotowywanie kalkulacji i analiz ad hoc","Przynajmniej 2 lata doświadczenia na samodzielnym stanowisku w podobnym obszarze
Wykształcenie wyższe w kierunku finanse lub rachunkowość
Bardzo dobra znajomość zasad finansowo-księgowych, w tym umiejętność sporządzania sprawozdań finansowych na podstawie danych księgowych
Umiejętności analityczne
Znajomość języka angielskiego na poziomie B2
Biegła umiejętność obsługi pakietu MS Office i/lub Google Docs
Zaawansowana znajomość, Excel, mile widziana znajomość VBA i/lub Python
Umiejętność pobierania danych z bazy SQL
Umiejętność pracy w zespole
Umiejętność pracy pod presją czasu oraz wielozadaniowość
Samodzielność w realizacji zadań
Skrupulatność, dokładność i systematyczność,
Znajomość systemu Symfonia będzie dodatkowym atutem",
